airport,date,hour,Scheduled_volume,Actual_volume,diff,diff1,diff2,diff3,diff4,diff5,temperature,wind_speed,wind_gust,visibility,ceiling,in_1_hour_precip
DEN,1/13/2013,22,17,20,-3,1,3,0,4,2,-12.8,6,,10,9000,0
DEN,1/13/2013,23,8,8,0,-3,1,3,0,4,-14.4,4,,10,8000,0
DEN,1/14/2013,0,5,6,-1,0,-3,1,3,0,-14.4,3,,10,4500,0
DEN,1/14/2013,1,1,1,0,-1,0,-3,1,3,-15,4,,10,5500,0
DEN,1/14/2013,3,0,1,-1,0,-1,0,-3,1,-14.4,3,,3,3700,0
DEN,1/14/2013,4,0,4,-4,-1,0,-1,0,-3,-16.7,3,,7,40000,0
DEN,1/14/2013,5,2,4,-2,-4,-1,0,-1,0,-19.4,4,,10,40000,0
DEN,1/14/2013,6,22,20,2,-2,-4,-1,0,-1,-18.9,8,,10,1900,0
DEN,1/14/2013,7,71,67,4,2,-2,-4,-1,0,-16.1,3,,10,3200,0
DEN,1/14/2013,8,106,106,0,4,2,-2,-4,-1,-18.3,3,,10,40000,0
DEN,1/14/2013,9,120,115,5,0,4,2,-2,-4,-20,4,,10,40000,0
DEN,1/14/2013,10,164,164,0,5,0,4,2,-2,-20.6,4,,10,40000,0
DEN,1/14/2013,11,136,134,2,0,5,0,4,2,-17.8,4,,8,20000,0
DEN,1/14/2013,12,81,85,-4,2,0,5,0,4,-17.2,6,,2.5,3000,0
DEN,1/14/2013,13,67,64,3,-4,2,0,5,0,-18.3,5,,6,11000,0
DEN,1/14/2013,14,108,106,2,3,-4,2,0,5,,,,,,
DEN,1/14/2013,15,106,109,-3,2,3,-4,2,0,-16.7,3,,3,11000,0
DEN,1/14/2013,16,85,83,2,-3,2,3,-4,2,-14.4,4,,1.25,11000,0.01
DEN,1/14/2013,17,111,108,3,2,-3,2,3,-4,-13.9,5,,1.25,1200,0
DEN,1/14/2013,18,127,136,-9,3,2,-3,2,3,-12.8,3,,2,40000,0
DEN,1/14/2013,19,96,99,-3,-9,3,2,-3,2,-12.2,7,,6,2500,0
DEN,1/14/2013,20,89,97,-8,-3,-9,3,2,-3,-12.8,3,,6,2500,0
DEN,1/14/2013,21,53,56,-3,-8,-3,-9,3,2,-11.1,0,,6,40000,0
DEN,1/14/2013,22,14,15,-1,-3,-8,-3,-9,3,-12.2,0,,8,40000,0
DEN,1/14/2013,23,7,7,0,-1,-3,-8,-3,-9,-15,4,,7,40000,0
DEN,1/15/2013,0,2,3,-1,0,-1,-3,-8,-3,-15.6,3,,7,40000,0
DEN,1/15/2013,1,1,1,0,-1,0,-1,-3,-8,-21.1,9,,7,40000,0
DEN,1/15/2013,3,0,4,-4,0,-1,0,-1,-3,-15.6,3,,6,40000,0
DEN,1/15/2013,4,0,6,-6,-4,0,-1,0,-1,-21.1,6,,5,40000,0
DEN,1/15/2013,5,2,17,-15,-6,-4,0,-1,0,-15.6,5,,8,40000,0
DEN,1/15/2013,6,20,23,-3,-15,-6,-4,0,-1,-16.1,4,,8,40000,0
DEN,1/15/2013,7,65,60,5,-3,-15,-6,-4,0,-17.8,5,,7,40000,0
DEN,1/15/2013,8,103,106,-3,5,-3,-15,-6,-4,-17.8,5,,7,40000,0
DEN,1/15/2013,9,118,119,-1,-3,5,-3,-15,-6,-18.3,6,,7,40000,0
DEN,1/15/2013,10,165,163,2,-1,-3,5,-3,-15,-18.9,9,,7,40000,0
DEN,1/15/2013,11,131,131,0,2,-1,-3,5,-3,-17.2,9,,8,40000,0
DEN,1/15/2013,12,77,76,1,0,2,-1,-3,5,-21.1,8,,8,40000,0
DEN,1/15/2013,13,62,61,1,1,0,2,-1,-3,-20,8,,10,40000,0
DEN,1/15/2013,14,103,104,-1,1,1,0,2,-1,-12.8,12,,10,40000,0
DEN,1/15/2013,15,103,105,-2,-1,1,1,0,2,-10,12,,10,9000,0
DEN,1/15/2013,16,82,86,-4,-2,-1,1,1,0,-8.9,10,,10,8000,0
DEN,1/15/2013,17,109,107,2,-4,-2,-1,1,1,-6.1,9,,10,8500,0
DEN,1/15/2013,18,121,131,-10,2,-4,-2,-1,1,-4.4,8,,10,8000,0
DEN,1/15/2013,19,78,79,-1,-10,2,-4,-2,-1,-2.8,3,,10,7000,0
DEN,1/15/2013,20,42,44,-2,-1,-10,2,-4,-2,-2.2,4,,10,6000,0
DEN,1/15/2013,21,15,19,-4,-2,-1,-10,2,-4,-2.2,5,,10,6500,0
DEN,1/15/2013,22,7,8,-1,-4,-2,-1,-10,2,-2.2,6,,10,6000,0
DEN,1/15/2013,23,6,8,-2,-1,-4,-2,-1,-10,-2.2,7,,10,6000,0
DEN,1/16/2013,0,2,1,1,-2,-1,-4,-2,-1,-2.2,9,,10,7500,0
DEN,1/16/2013,1,1,1,0,1,-2,-1,-4,-2,-1.7,6,,10,7000,0
DEN,1/16/2013,3,0,6,-6,0,1,-2,-1,-4,-1.7,7,,10,7500,0
DEN,1/16/2013,4,0,8,-8,-6,0,1,-2,-1,-1.1,6,,10,7000,0
DEN,1/16/2013,5,2,15,-13,-8,-6,0,1,-2,0.6,4,,10,8000,0
DEN,1/16/2013,6,20,23,-3,-13,-8,-6,0,1,-0.6,6,,10,4200,0
DEN,1/16/2013,7,68,69,-1,-3,-13,-8,-6,0,-1.1,7,,10,4200,0
DEN,1/16/2013,8,102,109,-7,-1,-3,-13,-8,-6,-2.8,4,,10,10000,0
DEN,1/16/2013,9,114,115,-1,-7,-1,-3,-13,-8,-0.6,6,,10,10000,0
DEN,1/16/2013,10,163,163,0,-1,-7,-1,-3,-13,-3.3,7,,10,40000,0
DEN,1/16/2013,11,135,133,2,0,-1,-7,-1,-3,-4.4,10,,10,40000,0
DEN,1/16/2013,12,76,79,-3,2,0,-1,-7,-1,-3.3,9,,10,40000,0
DEN,1/16/2013,13,63,66,-3,-3,2,0,-1,-7,-5,9,,10,40000,0
DEN,1/16/2013,14,106,104,2,-3,-3,2,0,-1,-2.2,11,,10,40000,0
DEN,1/16/2013,15,106,108,-2,2,-3,-3,2,0,-0.6,11,,10,40000,0
DEN,1/16/2013,16,85,91,-6,-2,2,-3,-3,2,1.7,9,,10,40000,0
DEN,1/16/2013,17,108,106,2,-6,-2,2,-3,-3,3.9,9,,10,40000,0
DEN,1/16/2013,18,123,132,-9,2,-6,-2,2,-3,6.1,7,,10,40000,0
DEN,1/16/2013,19,82,89,-7,-9,2,-6,-2,2,7.8,7,,10,40000,0
DEN,1/16/2013,20,39,39,0,-7,-9,2,-6,-2,8.9,6,,10,40000,0
DEN,1/16/2013,21,15,23,-8,0,-7,-9,2,-6,8.3,8,,10,40000,0
DEN,1/16/2013,22,8,8,0,-8,0,-7,-9,2,7.8,3,,10,40000,0
DEN,1/16/2013,23,6,8,-2,0,-8,0,-7,-9,5,7,,10,40000,0
DEN,1/17/2013,0,3,1,2,-2,0,-8,0,-7,1.1,8,,10,40000,0
DEN,1/17/2013,1,1,1,0,2,-2,0,-8,0,-0.6,8,,10,40000,0
DEN,1/17/2013,3,0,5,-5,0,2,-2,0,-8,-1.7,10,,10,40000,0
DEN,1/17/2013,4,0,8,-8,-5,0,2,-2,0,-2.2,11,,10,40000,0
DEN,1/17/2013,5,2,16,-14,-8,-5,0,2,-2,-4.4,10,,10,40000,0
DEN,1/17/2013,6,20,23,-3,-14,-8,-5,0,2,-3.3,6,,10,40000,0
DEN,1/17/2013,7,70,69,1,-3,-14,-8,-5,0,-3.9,5,,10,40000,0
DEN,1/17/2013,8,103,103,0,1,-3,-14,-8,-5,-3.9,6,,10,40000,0
DEN,1/17/2013,9,120,119,1,0,1,-3,-14,-8,-4.4,10,,10,40000,0
DEN,1/17/2013,10,165,166,-1,1,0,1,-3,-14,-4.4,11,,10,40000,0
DEN,1/17/2013,11,135,136,-1,-1,1,0,1,-3,-2.8,13,,10,40000,0
DEN,1/17/2013,12,78,79,-1,-1,-1,1,0,1,-5.6,9,,10,40000,0
DEN,1/17/2013,13,67,72,-5,-1,-1,-1,1,0,-4.4,7,,10,40000,0
DEN,1/17/2013,14,108,106,2,-5,-1,-1,-1,1,-3.9,12,,10,40000,0
DEN,1/17/2013,15,102,104,-2,2,-5,-1,-1,-1,-1.1,5,,10,40000,0
DEN,1/17/2013,16,86,90,-4,-2,2,-5,-1,-1,2.2,8,,10,40000,0
DEN,1/17/2013,17,113,114,-1,-4,-2,2,-5,-1,4.4,9,,10,40000,0
DEN,1/17/2013,18,131,140,-9,-1,-4,-2,2,-5,6.7,7,,10,40000,0
DEN,1/17/2013,19,97,104,-7,-9,-1,-4,-2,2,7.8,4,,10,40000,0
DEN,1/17/2013,20,92,98,-6,-7,-9,-1,-4,-2,8.3,4,,10,40000,0
DEN,1/17/2013,21,52,59,-7,-6,-7,-9,-1,-4,8.9,7,,10,40000,0
DEN,1/17/2013,22,15,17,-2,-7,-6,-7,-9,-1,7.8,6,,10,40000,0
DEN,1/17/2013,23,6,5,1,-2,-7,-6,-7,-9,5.6,3,,10,40000,0
DEN,1/18/2013,0,4,3,1,1,-2,-7,-6,-7,3.3,4,,10,40000,0
DEN,1/18/2013,1,1,1,0,1,1,-2,-7,-6,-0.6,5,,10,40000,0
DEN,1/18/2013,3,0,5,-5,0,1,1,-2,-7,1.7,11,,10,40000,0
DEN,1/18/2013,4,0,8,-8,-5,0,1,1,-2,0,10,,10,40000,0
DEN,1/18/2013,5,2,17,-15,-8,-5,0,1,1,-0.6,10,,10,40000,0
DEN,1/18/2013,6,20,20,0,-15,-8,-5,0,1,-1.1,9,,10,40000,0
DEN,1/18/2013,7,68,70,-2,0,-15,-8,-5,0,0,12,,10,40000,0
DEN,1/18/2013,8,105,105,0,-2,0,-15,-8,-5,1.7,12,,10,40000,0
DEN,1/18/2013,9,120,118,2,0,-2,0,-15,-8,0,11,,10,40000,0
DEN,1/18/2013,10,165,167,-2,2,0,-2,0,-15,1.1,14,,10,40000,0
DEN,1/18/2013,11,133,134,-1,-2,2,0,-2,0,0,10,,10,40000,0
DEN,1/18/2013,12,81,82,-1,-1,-2,2,0,-2,1.1,12,,10,40000,0
DEN,1/18/2013,13,65,66,-1,-1,-1,-2,2,0,1.1,12,,10,40000,0
DEN,1/18/2013,14,108,108,0,-1,-1,-1,-2,2,1.1,8,,10,40000,0
DEN,1/18/2013,15,105,106,-1,0,-1,-1,-1,-2,4.4,8,,10,40000,0
DEN,1/18/2013,16,88,89,-1,-1,0,-1,-1,-1,8.3,5,,10,40000,0
DEN,1/18/2013,17,113,112,1,-1,-1,0,-1,-1,11.1,3,,10,40000,0
DEN,1/18/2013,18,128,135,-7,1,-1,-1,0,-1,12.2,4,,10,40000,0
DEN,1/18/2013,19,99,99,0,-7,1,-1,-1,0,12.8,0,,10,40000,0
DEN,1/18/2013,20,87,90,-3,0,-7,1,-1,-1,13.3,3,,10,40000,0
DEN,1/18/2013,21,53,57,-4,-3,0,-7,1,-1,14.4,0,,10,40000,0
DEN,1/18/2013,22,15,17,-2,-4,-3,0,-7,1,14.4,3,,10,40000,0
DEN,1/18/2013,23,7,6,1,-2,-4,-3,0,-7,10.6,0,,10,40000,0
DEN,1/19/2013,0,3,5,-2,1,-2,-4,-3,0,6.7,6,,10,40000,0
DEN,1/19/2013,1,1,2,-1,-2,1,-2,-4,-3,4.4,4,,10,40000,0
DEN,1/19/2013,2,0,0,0,-1,-2,1,-2,-4,3.3,10,,10,40000,0
DEN,1/19/2013,3,0,0,0,0,-1,-2,1,-2,3.3,8,,10,40000,0
DEN,1/19/2013,4,0,4,-4,0,0,-1,-2,1,2.2,11,,10,40000,0
DEN,1/19/2013,5,2,14,-12,-4,0,0,-1,-2,2.2,10,,10,40000,0
DEN,1/19/2013,6,9,10,-1,-12,-4,0,0,-1,2.8,13,,10,40000,0
DEN,1/19/2013,7,54,51,3,-1,-12,-4,0,0,3.3,9,15,10,22000,0
DEN,1/19/2013,8,84,92,-8,3,-1,-12,-4,0,6.1,13,,10,20000,0
DEN,1/19/2013,9,106,109,-3,-8,3,-1,-12,-4,3.9,8,,10,20000,0
DEN,1/19/2013,10,154,153,1,-3,-8,3,-1,-12,2.2,10,,10,40000,0
DEN,1/19/2013,11,124,123,1,1,-3,-8,3,-1,1.7,7,,10,40000,0
DEN,1/19/2013,12,76,75,1,1,1,-3,-8,3,3.9,3,,10,40000,0
DEN,1/19/2013,13,63,66,-3,1,1,1,-3,-8,2.2,3,,10,40000,0
DEN,1/19/2013,14,77,75,2,-3,1,1,1,-3,1.7,6,,10,40000,0
DEN,1/19/2013,15,98,98,0,2,-3,1,1,1,3.3,4,,10,40000,0
DEN,1/19/2013,16,83,84,-1,0,2,-3,1,1,7.8,8,,10,40000,0
DEN,1/19/2013,17,81,79,2,-1,0,2,-3,1,10,9,,10,40000,0
DEN,1/19/2013,18,76,78,-2,2,-1,0,2,-3,11.1,9,,10,40000,0
DEN,1/19/2013,19,60,58,2,-2,2,-1,0,2,12.2,11,,10,40000,0
DEN,1/19/2013,20,9,11,-2,2,-2,2,-1,0,13.3,9,,10,40000,0
DEN,1/19/2013,21,5,7,-2,-2,2,-2,2,-1,13.3,8,,10,40000,0
DEN,1/19/2013,22,5,7,-2,-2,-2,2,-2,2,12.8,6,,10,40000,0
DEN,1/19/2013,23,3,3,0,-2,-2,-2,2,-2,8.9,6,,10,40000,0
DEN,1/20/2013,0,2,2,0,0,-2,-2,-2,2,9.4,8,,10,40000,0
DEN,1/20/2013,1,1,1,0,0,0,-2,-2,-2,8.9,13,,10,40000,0
DEN,1/20/2013,5,2,4,-2,0,0,0,-2,-2,-3.9,4,,10,40000,0
DEN,1/20/2013,6,8,11,-3,-2,0,0,0,-2,-2.8,6,,10,40000,0
DEN,1/20/2013,7,47,49,-2,-3,-2,0,0,0,-2.2,9,,10,40000,0
DEN,1/20/2013,8,77,79,-2,-2,-3,-2,0,0,-2.8,9,,10,40000,0
DEN,1/20/2013,9,111,114,-3,-2,-2,-3,-2,0,-3.9,6,,10,40000,0
DEN,1/20/2013,10,143,141,2,-3,-2,-2,-3,-2,-3.9,4,,10,40000,0
DEN,1/20/2013,11,132,135,-3,2,-3,-2,-2,-3,-4.4,6,,10,40000,0
DEN,1/20/2013,12,78,80,-2,-3,2,-3,-2,-2,-3.9,6,,10,40000,0
DEN,1/20/2013,13,62,67,-5,-2,-3,2,-3,-2,-5,3,,10,40000,0
DEN,1/20/2013,14,106,105,1,-5,-2,-3,2,-3,-1.1,4,,10,40000,0
DEN,1/20/2013,15,108,106,2,1,-5,-2,-3,2,0.6,7,,10,40000,0
DEN,1/20/2013,16,80,80,0,2,1,-5,-2,-3,4.4,3,,10,40000,0
DEN,1/20/2013,17,106,109,-3,0,2,1,-5,-2,7.8,7,,10,40000,0
DEN,1/20/2013,18,129,125,4,-3,0,2,1,-5,7.2,16,21,10,22000,0
DEN,1/20/2013,19,104,103,1,4,-3,0,2,1,7.2,13,,10,22000,0
DEN,1/20/2013,20,92,94,-2,1,4,-3,0,2,7.2,9,,10,22000,0
DEN,1/20/2013,21,45,44,1,-2,1,4,-3,0,5.6,11,,10,22000,0
DEN,1/20/2013,22,18,19,-1,1,-2,1,4,-3,5,7,,10,22000,0
DEN,1/20/2013,23,7,6,1,-1,1,-2,1,4,1.1,8,,10,40000,0
DEN,1/21/2013,0,4,4,0,1,-1,1,-2,1,-2.2,8,,10,40000,0
DEN,1/21/2013,1,1,2,-1,0,1,-1,1,-2,-2.8,11,,10,40000,0
DEN,1/21/2013,4,0,1,-1,-1,0,1,-1,1,-6.7,9,,10,40000,0
DEN,1/21/2013,5,2,3,-1,-1,-1,0,1,-1,-6.7,3,,10,40000,0
DEN,1/21/2013,6,22,22,0,-1,-1,-1,0,1,-6.1,6,,10,40000,0
DEN,1/21/2013,7,71,70,1,0,-1,-1,-1,0,-7.2,7,,10,40000,0
DEN,1/21/2013,8,105,102,3,1,0,-1,-1,-1,-7.2,6,,10,40000,0
DEN,1/21/2013,9,121,120,1,3,1,0,-1,-1,-6.1,4,,10,40000,0
DEN,1/21/2013,10,163,160,3,1,3,1,0,-1,-5.6,4,,10,40000,0
DEN,1/21/2013,11,135,135,0,3,1,3,1,0,-7.8,0,,10,40000,0
DEN,1/21/2013,12,81,82,-1,0,3,1,3,1,-7.2,8,,10,40000,0
DEN,1/21/2013,13,67,69,-2,-1,0,3,1,3,-7.2,8,,10,40000,0
DEN,1/21/2013,14,109,107,2,-2,-1,0,3,1,-4.4,7,,10,40000,0
DEN,1/21/2013,15,106,110,-4,2,-2,-1,0,3,0,6,,10,40000,0
DEN,1/21/2013,16,84,89,-5,-4,2,-2,-1,0,6.1,11,,10,40000,0
DEN,1/21/2013,17,111,113,-2,-5,-4,2,-2,-1,9.4,8,,10,40000,0
DEN,1/21/2013,18,126,133,-7,-2,-5,-4,2,-2,10.6,7,,10,40000,0
DEN,1/21/2013,19,97,100,-3,-7,-2,-5,-4,2,12.2,6,,10,40000,0
DEN,1/21/2013,20,90,96,-6,-3,-7,-2,-5,-4,12.8,6,,10,40000,0
DEN,1/21/2013,21,52,53,-1,-6,-3,-7,-2,-5,13.3,8,,10,40000,0
DEN,1/21/2013,22,14,18,-4,-1,-6,-3,-7,-2,12.8,8,,10,40000,0
DEN,1/21/2013,23,7,7,0,-4,-1,-6,-3,-7,10,11,,10,40000,0
DEN,1/22/2013,0,2,6,-4,0,-4,-1,-6,-3,7.2,9,,10,40000,0
DEN,1/22/2013,1,1,1,0,-4,0,-4,-1,-6,6.1,12,,10,40000,0
DEN,1/22/2013,3,0,4,-4,0,-4,0,-4,-1,6.7,14,,10,40000,0
DEN,1/22/2013,4,0,9,-9,-4,0,-4,0,-4,5.6,12,,10,40000,0
DEN,1/22/2013,5,2,17,-15,-9,-4,0,-4,0,4.4,10,,10,40000,0
DEN,1/22/2013,6,20,21,-1,-15,-9,-4,0,-4,2.2,10,,10,40000,0
DEN,1/22/2013,7,65,64,1,-1,-15,-9,-4,0,1.7,9,,10,40000,0
DEN,1/22/2013,8,103,101,2,1,-1,-15,-9,-4,4.4,14,,10,40000,0
DEN,1/22/2013,9,118,120,-2,2,1,-1,-15,-9,4.4,11,,10,40000,0
DEN,1/22/2013,10,165,163,2,-2,2,1,-1,-15,2.2,11,,10,40000,0
DEN,1/22/2013,11,131,130,1,2,-2,2,1,-1,2.2,10,,10,40000,0
DEN,1/22/2013,12,77,79,-2,1,2,-2,2,1,2.8,7,,10,40000,0
DEN,1/22/2013,13,62,64,-2,-2,1,2,-2,2,1.7,7,,10,40000,0
DEN,1/22/2013,14,104,104,0,-2,-2,1,2,-2,2.8,6,,10,40000,0
DEN,1/22/2013,15,101,104,-3,0,-2,-2,1,2,5.6,5,,10,40000,0
DEN,1/22/2013,16,82,81,1,-3,0,-2,-2,1,11.1,4,,10,40000,0
DEN,1/22/2013,17,109,111,-2,1,-3,0,-2,-2,13.9,0,,10,40000,0
DEN,1/22/2013,18,120,127,-7,-2,1,-3,0,-2,15.6,3,,10,40000,0
DEN,1/22/2013,19,79,84,-5,-7,-2,1,-3,0,17.2,7,,10,40000,0
DEN,1/22/2013,20,42,42,0,-5,-7,-2,1,-3,17.2,6,,10,40000,0
DEN,1/22/2013,21,15,23,-8,0,-5,-7,-2,1,17.2,7,,10,40000,0
DEN,1/22/2013,22,7,7,0,-8,0,-5,-7,-2,16.1,3,,10,40000,0
DEN,1/22/2013,23,6,6,0,0,-8,0,-5,-7,8.9,7,,10,40000,0
DEN,1/23/2013,0,2,1,1,0,0,-8,0,-5,5.6,9,,10,25000,0
DEN,1/23/2013,1,1,1,0,1,0,0,-8,0,6.7,6,,10,40000,0
DEN,1/23/2013,3,0,3,-3,0,1,0,0,-8,-1.1,7,,10,40000,0
DEN,1/23/2013,4,0,10,-10,-3,0,1,0,0,-0.6,8,,10,40000,0
DEN,1/23/2013,5,2,18,-16,-10,-3,0,1,0,3.3,13,,10,40000,0
DEN,1/23/2013,6,20,24,-4,-16,-10,-3,0,1,5.6,15,,10,40000,0
DEN,1/23/2013,7,68,69,-1,-4,-16,-10,-3,0,4.4,10,,10,40000,0
DEN,1/23/2013,8,101,99,2,-1,-4,-16,-10,-3,5.6,12,,10,40000,0
DEN,1/23/2013,9,114,111,3,2,-1,-4,-16,-10,5.6,13,,10,40000,0
DEN,1/23/2013,10,163,163,0,3,2,-1,-4,-16,4.4,10,,10,25000,0
DEN,1/23/2013,11,134,137,-3,0,3,2,-1,-4,3.3,8,,10,25000,0
DEN,1/23/2013,12,76,75,1,-3,0,3,2,-1,3.9,7,,10,25000,0
DEN,1/23/2013,13,63,62,1,1,-3,0,3,2,6.7,18,,10,25000,0
DEN,1/23/2013,14,106,106,0,1,1,-3,0,3,7.8,10,,10,22000,0
DEN,1/23/2013,15,105,108,-3,0,1,1,-3,0,8.3,14,,10,22000,0
DEN,1/23/2013,16,84,87,-3,-3,0,1,1,-3,11.1,5,,10,22000,0
DEN,1/23/2013,17,108,108,0,-3,-3,0,1,1,12.8,13,,10,22000,0
DEN,1/23/2013,18,123,129,-6,0,-3,-3,0,1,13.9,7,,10,15000,0
DEN,1/23/2013,19,82,84,-2,-6,0,-3,-3,0,13.9,6,,10,22000,0
DEN,1/23/2013,20,39,47,-8,-2,-6,0,-3,-3,12.8,8,,10,22000,0
DEN,1/23/2013,21,15,23,-8,-8,-2,-6,0,-3,12.8,0,,10,22000,0
DEN,1/23/2013,22,8,8,0,-8,-8,-2,-6,0,10,6,,10,22000,0
DEN,1/23/2013,23,6,6,0,0,-8,-8,-2,-6,6.1,9,,10,25000,0
DEN,1/24/2013,0,3,4,-1,0,0,-8,-8,-2,6.1,9,,10,25000,0
DEN,1/24/2013,1,1,1,0,-1,0,0,-8,-8,4.4,8,,10,25000,0
DEN,1/24/2013,3,0,4,-4,0,-1,0,0,-8,4.4,3,,10,25000,0
DEN,1/24/2013,4,0,8,-8,-4,0,-1,0,0,3.3,7,,10,25000,0
DEN,1/24/2013,5,2,17,-15,-8,-4,0,-1,0,4.4,7,,10,22000,0
DEN,1/24/2013,6,20,22,-2,-15,-8,-4,0,-1,2.8,4,,10,22000,0
DEN,1/24/2013,7,70,70,0,-2,-15,-8,-4,0,2.2,9,,10,22000,0
DEN,1/24/2013,8,103,101,2,0,-2,-15,-8,-4,-0.6,7,,10,22000,0
DEN,1/24/2013,9,119,118,1,2,0,-2,-15,-8,-0.6,10,,10,22000,0
DEN,1/24/2013,10,165,167,-2,1,2,0,-2,-15,-0.6,5,,10,22000,0
DEN,1/24/2013,11,134,137,-3,-2,1,2,0,-2,0.6,4,,10,40000,0
DEN,1/24/2013,12,78,80,-2,-3,-2,1,2,0,5,5,,10,40000,0
DEN,1/24/2013,13,67,67,0,-2,-3,-2,1,2,4.4,7,,10,40000,0
DEN,1/24/2013,14,108,111,-3,0,-2,-3,-2,1,5.6,6,,10,22000,0
DEN,1/24/2013,15,100,99,1,-3,0,-2,-3,-2,6.7,4,,10,22000,0
DEN,1/24/2013,16,86,88,-2,1,-3,0,-2,-3,10,10,,10,22000,0
DEN,1/24/2013,17,114,113,1,-2,1,-3,0,-2,14.4,4,,10,20000,0
DEN,1/24/2013,18,131,140,-9,1,-2,1,-3,0,16.1,4,,10,20000,0
DEN,1/24/2013,19,96,99,-3,-9,1,-2,1,-3,17.8,12,17,10,20000,0
DEN,1/24/2013,20,92,95,-3,-3,-9,1,-2,1,17.2,10,,10,22000,0
DEN,1/24/2013,21,52,58,-6,-3,-3,-9,1,-2,17.2,26,32,10,22000,0
DEN,1/24/2013,22,15,16,-1,-6,-3,-3,-9,1,15.6,23,31,10,22000,0
DEN,1/24/2013,23,6,7,-1,-1,-6,-3,-3,-9,14.4,22,28,10,22000,0
DEN,1/25/2013,0,4,5,-1,-1,-1,-6,-3,-3,12.8,18,28,10,20000,0
DEN,1/25/2013,1,1,1,0,-1,-1,-1,-6,-3,11.7,16,,10,23000,0
DEN,1/25/2013,3,0,2,-2,0,-1,-1,-1,-6,8.9,3,,10,18000,0
DEN,1/25/2013,4,0,9,-9,-2,0,-1,-1,-1,10,0,,10,16000,0
DEN,1/25/2013,5,2,18,-16,-9,-2,0,-1,-1,5.6,11,,10,40000,0
DEN,1/25/2013,6,19,22,-3,-16,-9,-2,0,-1,6.7,6,,10,40000,0
DEN,1/25/2013,7,68,71,-3,-3,-16,-9,-2,0,2.2,9,,10,40000,0
DEN,1/25/2013,8,105,107,-2,-3,-3,-16,-9,-2,0.6,8,,10,40000,0
DEN,1/25/2013,9,119,120,-1,-2,-3,-3,-16,-9,-0.6,11,,10,40000,0
DEN,1/25/2013,10,164,163,1,-1,-2,-3,-3,-16,-0.6,11,,10,40000,0
DEN,1/25/2013,11,133,136,-3,1,-1,-2,-3,-3,-0.6,13,,10,40000,0
DEN,1/25/2013,12,80,80,0,-3,1,-1,-2,-3,2.2,13,,10,40000,0
DEN,1/25/2013,13,65,66,-1,0,-3,1,-1,-2,0.6,12,,10,40000,0
DEN,1/25/2013,14,108,106,2,-1,0,-3,1,-1,2.8,12,,10,22000,0
DEN,1/25/2013,15,103,106,-3,2,-1,0,-3,1,5,12,,10,22000,0
DEN,1/25/2013,16,88,89,-1,-3,2,-1,0,-3,10,11,,10,22000,0
DEN,1/25/2013,17,111,112,-1,-1,-3,2,-1,0,11.1,8,,10,22000,0
DEN,1/25/2013,18,128,135,-7,-1,-1,-3,2,-1,12.2,4,,10,22000,0
DEN,1/25/2013,19,101,105,-4,-7,-1,-1,-3,2,13.9,3,,10,22000,0
DEN,1/25/2013,20,86,92,-6,-4,-7,-1,-1,-3,15,0,,10,22000,0
DEN,1/25/2013,21,52,56,-4,-6,-4,-7,-1,-1,13.9,11,,10,17000,0
DEN,1/25/2013,22,15,15,0,-4,-6,-4,-7,-1,12.2,8,,10,17000,0
DEN,1/25/2013,23,7,7,0,0,-4,-6,-4,-7,8.3,7,,10,15000,0
DEN,1/26/2013,0,3,4,-1,0,0,-4,-6,-4,6.1,6,,10,18000,0
DEN,1/26/2013,1,1,2,-1,-1,0,0,-4,-6,3.9,8,,10,40000,0
DEN,1/26/2013,2,0,1,-1,-1,-1,0,0,-4,5.6,6,,10,40000,0
DEN,1/26/2013,3,0,1,-1,-1,-1,-1,0,0,2.8,7,,10,40000,0
DEN,1/26/2013,4,0,4,-4,-1,-1,-1,-1,0,2.2,7,,10,40000,0
DEN,1/26/2013,5,2,16,-14,-4,-1,-1,-1,-1,1.7,9,,10,40000,0
DEN,1/26/2013,6,9,11,-2,-14,-4,-1,-1,-1,0.6,6,,10,40000,0
DEN,1/26/2013,7,54,48,6,-2,-14,-4,-1,-1,1.7,8,,10,40000,0
DEN,1/26/2013,8,82,85,-3,6,-2,-14,-4,-1,1.7,8,,10,40000,0
DEN,1/26/2013,9,101,102,-1,-3,6,-2,-14,-4,1.7,3,,10,40000,0
DEN,1/26/2013,10,156,158,-2,-1,-3,6,-2,-14,0.6,4,,10,40000,0
DEN,1/26/2013,11,123,121,2,-2,-1,-3,6,-2,-2.8,0,,10,40000,0
DEN,1/26/2013,12,74,74,0,2,-2,-1,-3,6,-1.1,0,,10,40000,0
DEN,1/26/2013,13,63,63,0,0,2,-2,-1,-3,0.6,10,,10,40000,0
DEN,1/26/2013,14,76,72,4,0,0,2,-2,-1,4.4,8,,10,20000,0
DEN,1/26/2013,15,93,87,6,4,0,0,2,-2,5.6,7,,10,20000,0
DEN,1/26/2013,16,84,86,-2,6,4,0,0,2,7.2,5,,10,21000,0
DEN,1/26/2013,17,83,78,5,-2,6,4,0,0,7.2,5,,10,21000,0
DEN,1/26/2013,18,73,73,0,5,-2,6,4,0,8.9,0,,10,21000,0
DEN,1/26/2013,19,63,58,5,0,5,-2,6,4,10,0,,10,20000,0
DEN,1/26/2013,20,9,12,-3,5,0,5,-2,6,11.7,4,,10,20000,0
